key,press_time,release_time,dwell_time,flight_time
s,0.0,62.85,62.85,0.0
e,135.96,198.2,62.23,73.11
c,327.61,426.29,98.67,129.42
u,489.48,575.5,86.02,63.19
r,673.18,770.61,97.43,97.68
e,876.32,950.45,74.13,105.71
p,1043.57,1127.9,84.33,93.12
a,1208.42,1279.84,71.43,80.52
s,1355.44,1426.34,70.89,75.6
s,1502.41,1577.11,74.7,76.08
w,1661.98,1723.58,61.6,84.86
o,1821.43,1900.89,79.47,97.85
r,1982.15,2046.02,63.87,81.25
d,2146.24,2243.32,97.08,100.22
1,2354.23,2451.29,97.07,110.91
2,2537.88,2621.24,83.35,86.59
3,2726.79,2805.39,78.59,105.56
