key,press_time,release_time,dwell_time,flight_time
s,0.0,70.08,70.08,0.0
e,195.57,323.71,128.13,125.5
c,419.29,554.88,135.59,95.59
u,642.5,764.99,122.48,87.62
r,894.72,1004.63,109.91,129.73
e,1134.91,1215.17,80.26,130.28
p,1458.86,1644.06,185.2,243.69
a,1789.58,1898.24,108.66,145.51
s,2052.09,2129.79,77.69,153.86
s,2300.94,2372.07,71.12,171.16
w,2533.49,2616.89,83.4,161.43
o,2737.84,2873.9,136.06,120.95
r,3023.92,3078.92,55.0,150.02
d,3214.19,3276.26,62.07,135.27
1,3442.05,3557.64,115.59,165.79
2,3720.67,3874.2,153.52,163.04
3,3981.56,4115.96,134.4,107.36
