key,press_time,release_time,dwell_time,flight_time
s,0.0,91.4,91.4,0.0
e,199.25,254.48,55.23,107.85
c,387.73,471.49,83.76,133.26
u,557.4,633.71,76.3,85.91
r,747.25,828.08,80.82,113.55
e,930.66,1023.19,92.54,102.58
p,1101.79,1161.27,59.48,78.59
a,1287.26,1360.42,73.16,125.99
s,1465.64,1540.33,74.68,105.22
s,1669.45,1767.07,97.63,129.12
w,1875.92,1958.57,82.66,108.84
o,2034.61,2133.58,98.97,76.03
r,2269.5,2361.28,91.78,135.92
d,2439.9,2526.4,86.5,78.62
1,2629.53,2699.91,70.38,103.13
2,2845.92,2945.96,100.04,146.01
3,3050.67,3166.09,115.42,104.71
