key,press_time,release_time,dwell_time,flight_time
s,0.0,77.42,77.42,0.0
e,212.29,348.04,135.75,134.88
c,485.59,627.59,142.0,137.55
u,735.97,847.69,111.72,108.38
r,999.89,1147.85,147.96,152.2
e,1284.43,1382.61,98.18,136.58
p,1549.29,1699.76,150.47,166.68
a,1844.06,1945.45,101.38,144.31
s,2126.11,2262.38,136.26,180.67
s,2410.63,2529.82,119.19,148.25
w,2701.66,2820.54,118.88,171.84
o,2951.53,3086.57,135.05,130.99
r,3148.09,3278.41,130.32,61.52
d,3406.34,3531.69,125.34,127.93
1,3664.82,3829.75,164.94,133.13
2,4024.36,4173.37,149.01,194.61
3,4285.6,4453.28,167.69,112.23
