key,press_time,release_time,dwell_time,flight_time
s,0.0,82.39,82.39,0.0
e,306.42,436.82,130.4,224.04
c,596.51,760.4,163.89,159.69
u,848.29,924.21,75.92,87.89
r,1113.78,1254.09,140.31,189.57
e,1333.48,1456.49,123.01,79.39
p,1582.61,1695.31,112.7,126.12
a,1816.95,1928.96,112.01,121.64
s,2055.1,2149.62,94.52,126.14
s,2356.39,2453.94,97.55,206.77
w,2558.29,2674.13,115.84,104.35
o,2789.83,2908.23,118.4,115.7
r,3060.21,3216.55,156.34,151.98
d,3338.2,3406.41,68.21,121.64
1,3548.18,3688.37,140.19,141.77
2,3807.22,3952.69,145.47,118.85
3,4086.73,4253.59,166.86,134.04
