key,press_time,release_time,dwell_time,flight_time
s,0.0,53.1,53.1,0.0
e,109.49,190.92,81.43,56.4
c,264.27,340.36,76.08,73.36
u,463.53,557.34,93.81,123.17
r,652.99,744.22,91.23,95.65
e,826.98,909.16,82.18,82.76
p,1009.42,1128.01,118.58,100.26
a,1244.67,1319.97,75.29,116.67
s,1400.74,1490.16,89.41,80.77
s,1625.02,1678.1,53.08,134.87
w,1769.24,1863.57,94.33,91.13
o,1944.86,2024.58,79.71,81.29
r,2145.94,2226.09,80.15,121.37
d,2347.65,2421.98,74.33,121.56
1,2470.89,2571.79,100.9,48.91
2,2659.5,2745.27,85.77,87.72
3,2869.11,2981.1,111.99,123.84
