key,press_time,release_time,dwell_time,flight_time
s,0.0,158.56,158.56,0.0
e,289.27,511.83,222.57,130.71
c,729.23,914.36,185.13,217.4
u,1260.32,1468.16,207.85,345.95
r,1610.52,1857.59,247.07,142.36
e,2125.08,2253.57,128.49,267.49
p,2489.41,2710.56,221.16,235.84
a,2888.32,3080.48,192.17,177.75
s,3286.81,3508.78,221.97,206.33
s,3769.38,3937.66,168.28,260.6
w,4111.24,4196.31,85.07,173.58
o,4373.19,4598.74,225.56,176.88
r,4860.57,5017.35,156.78,261.82
d,5248.87,5377.2,128.33,231.53
1,5671.64,5832.01,160.37,294.43
2,6077.26,6266.59,189.33,245.25
3,6451.49,6655.78,204.29,184.9
