key,press_time,release_time,dwell_time,flight_time
s,0.0,45.05,45.05,0.0
e,145.27,199.46,54.19,100.22
c,266.43,326.15,59.72,66.97
u,386.13,458.68,72.55,59.98
r,527.98,593.23,65.25,69.3
e,661.72,701.72,40.0,68.49
p,780.98,876.3,95.32,79.25
a,969.16,1045.44,76.28,92.86
s,1130.06,1179.18,49.12,84.62
s,1242.95,1294.0,51.05,63.77
w,1367.71,1443.19,75.48,73.71
o,1518.86,1587.3,68.44,75.67
r,1667.52,1726.86,59.33,80.22
d,1798.83,1873.58,74.74,71.98
1,1947.08,2027.16,80.08,73.5
2,2099.6,2184.72,85.12,72.44
3,2257.03,2348.68,91.65,72.3
