key,press_time,release_time,dwell_time,flight_time
s,0.0,63.11,63.11,0.0
e,129.18,215.4,86.22,66.07
c,285.79,358.8,73.01,70.39
u,443.01,505.37,62.36,84.21
r,564.69,624.88,60.19,59.32
e,715.26,788.18,72.92,90.38
p,900.91,956.97,56.07,112.72
a,1049.48,1126.12,76.64,92.51
s,1221.51,1285.89,64.38,95.39
s,1366.43,1436.34,69.91,80.55
w,1539.43,1587.15,47.72,103.1
o,1691.15,1773.39,82.24,104.0
r,1846.44,1892.74,46.31,73.05
d,1979.05,2019.14,40.09,86.31
1,2063.41,2122.66,59.25,44.27
2,2212.21,2296.39,84.19,89.54
3,2398.7,2470.1,71.39,102.31
