key,press_time,release_time,dwell_time,flight_time
s,0.0,66.49,66.49,0.0
e,194.05,285.7,91.65,127.56
c,360.6,428.66,68.07,74.9
u,516.32,608.87,92.55,87.66
r,726.3,804.1,77.8,117.43
e,942.67,1037.43,94.76,138.57
p,1092.77,1198.26,105.49,55.34
a,1325.02,1407.15,82.12,126.76
s,1510.95,1578.16,67.22,103.8
s,1620.09,1716.84,96.75,41.93
w,1778.18,1876.24,98.06,61.34
o,1988.75,2095.91,107.17,112.51
r,2159.45,2233.34,73.89,63.53
d,2317.04,2396.07,79.03,83.7
1,2498.98,2637.86,138.88,102.91
2,2760.24,2874.1,113.85,122.38
3,2968.64,3097.9,129.27,94.54
