key,press_time,release_time,dwell_time,flight_time
s,0.0,68.99,68.99,0.0
e,178.86,278.79,99.93,109.87
c,414.98,504.64,89.66,136.19
u,591.8,670.73,78.93,87.16
r,751.65,828.63,76.97,80.93
e,936.82,1029.19,92.38,108.19
p,1155.77,1248.19,92.42,126.58
a,1355.15,1448.33,93.19,106.96
s,1547.46,1588.7,41.24,99.13
s,1683.37,1786.7,103.34,94.67
w,1874.51,1958.27,83.76,87.81
o,2056.76,2124.84,68.08,98.49
r,2300.69,2388.43,87.74,175.86
d,2502.38,2557.05,54.67,113.95
1,2617.0,2735.11,118.12,59.95
2,2847.38,2897.88,50.49,112.27
3,3010.4,3150.74,140.35,112.52
