key,press_time,release_time,dwell_time,flight_time
s,0.0,171.67,171.67,0.0
e,368.3,456.21,87.91,196.63
c,649.31,732.28,82.98,193.09
u,902.25,1081.95,179.7,169.96
r,1277.68,1467.49,189.8,195.74
e,1663.57,1826.79,163.21,196.08
p,2006.01,2243.79,237.78,179.22
a,2352.52,2459.69,107.17,108.72
s,2553.16,2691.14,137.99,93.47
s,2814.61,2940.96,126.34,123.47
w,3075.66,3238.49,162.83,134.7
o,3460.44,3626.95,166.52,221.95
r,3749.93,3894.22,144.29,122.98
d,4070.24,4169.6,99.36,176.02
1,4372.96,4570.39,197.43,203.35
2,4772.36,4979.54,207.19,201.97
3,5097.09,5319.65,222.57,117.55
