key,press_time,release_time,dwell_time,flight_time
s,0.0,68.1,68.1,0.0
e,214.48,273.64,59.16,146.39
c,394.09,486.58,92.49,120.45
u,564.73,633.91,69.18,78.15
r,760.85,836.47,75.62,126.95
e,941.12,1020.07,78.95,104.64
p,1111.84,1189.02,77.19,91.77
a,1289.58,1377.18,87.6,100.55
s,1432.41,1512.57,80.16,55.23
s,1648.42,1745.11,96.69,135.85
w,1863.99,1945.75,81.76,118.88
o,2057.16,2159.54,102.38,111.41
r,2292.24,2388.62,96.38,132.7
d,2477.09,2521.9,44.81,88.47
1,2650.1,2734.87,84.77,128.2
2,2798.27,2900.03,101.75,63.4
3,3023.5,3117.01,93.51,123.47
