key,press_time,release_time,dwell_time,flight_time
s,0.0,106.82,106.82,0.0
e,249.01,346.96,97.95,142.19
c,459.79,592.3,132.51,112.83
u,702.59,820.17,117.58,110.29
r,930.76,1018.52,87.77,110.59
e,1119.27,1234.02,114.75,100.74
p,1375.05,1462.7,87.65,141.03
a,1620.23,1703.97,83.74,157.53
s,1798.73,1866.6,67.88,94.76
s,1997.4,2083.77,86.36,130.8
w,2219.07,2346.2,127.13,135.31
o,2448.77,2567.79,119.02,102.56
r,2729.59,2847.72,118.13,161.8
d,2973.44,3134.96,161.52,125.72
1,3229.31,3335.57,106.26,94.35
2,3462.8,3573.64,110.84,127.22
3,3693.7,3833.02,139.32,120.06
