key,press_time,release_time,dwell_time,flight_time
s,0.0,127.63,127.63,0.0
e,252.05,355.44,103.39,124.42
c,444.56,546.75,102.19,89.12
u,673.51,743.92,70.41,126.76
r,904.72,1022.58,117.86,160.8
e,1122.11,1202.93,80.82,99.53
p,1300.69,1389.42,88.73,97.76
a,1456.14,1560.67,104.53,66.71
s,1661.21,1709.71,48.49,100.54
s,1810.58,1908.69,98.11,100.87
w,2083.17,2219.84,136.67,174.49
o,2331.54,2457.28,125.74,111.7
r,2536.45,2711.24,174.79,79.17
d,2846.52,2979.04,132.52,135.28
1,3079.72,3219.43,139.7,100.68
2,3380.07,3521.62,141.55,160.64
3,3651.58,3798.05,146.47,129.96
