key,press_time,release_time,dwell_time,flight_time
s,0.0,126.55,126.55,0.0
e,249.47,365.38,115.91,122.92
c,477.39,582.21,104.81,112.01
u,741.04,853.41,112.37,158.84
r,1040.7,1172.15,131.45,187.29
e,1323.54,1441.68,118.13,151.39
p,1580.27,1745.57,165.31,138.59
a,1921.71,2068.51,146.8,176.14
s,2176.23,2286.6,110.36,107.72
s,2444.78,2613.77,168.99,158.18
w,2711.51,2798.44,86.92,97.74
o,2912.21,3051.75,139.54,113.77
r,3204.46,3355.28,150.82,152.71
d,3477.21,3647.83,170.62,121.93
1,3769.03,3923.13,154.1,121.2
2,4005.86,4181.68,175.82,82.73
3,4295.85,4445.4,149.54,114.17
