key,press_time,release_time,dwell_time,flight_time
s,0.0,156.21,156.21,0.0
e,276.81,434.38,157.57,120.6
c,583.05,672.47,89.42,148.67
u,923.47,1035.37,111.9,251.0
r,1117.11,1161.1,44.0,81.73
e,1234.49,1391.9,157.41,73.39
p,1472.04,1618.63,146.59,80.14
a,1652.14,1760.01,107.87,33.51
s,1859.8,1966.02,106.22,99.8
s,2205.42,2264.95,59.53,239.4
w,2427.32,2535.07,107.75,162.37
o,2694.34,2886.99,192.65,159.27
r,2995.18,3201.06,205.88,108.19
d,3226.06,3331.08,105.02,25.0
1,3465.31,3505.31,40.0,134.23
2,3593.95,3814.5,220.55,88.64
3,3981.98,4182.1,200.12,167.48
