key,press_time,release_time,dwell_time,flight_time
s,0.0,64.37,64.37,0.0
e,217.05,274.81,57.76,152.68
c,359.89,435.39,75.5,85.08
u,579.9,620.14,40.24,144.51
r,698.99,786.15,87.16,78.85
e,872.08,983.37,111.29,85.93
p,1146.62,1223.24,76.62,163.25
a,1344.15,1396.56,52.4,120.91
s,1464.11,1514.83,50.72,67.56
s,1582.74,1671.34,88.6,67.91
w,1780.71,1868.72,88.0,109.37
o,1975.11,2061.26,86.15,106.4
r,2177.45,2292.39,114.94,116.19
d,2372.53,2412.53,40.0,80.14
1,2503.5,2608.92,105.42,90.97
2,2671.0,2789.51,118.51,62.08
3,2902.24,2967.64,65.39,112.73
