key,press_time,release_time,dwell_time,flight_time
s,0.0,102.53,102.53,0.0
e,227.2,363.8,136.6,124.67
c,519.17,661.97,142.8,155.37
u,776.42,935.68,159.26,114.45
r,1068.73,1213.33,144.6,133.05
e,1332.87,1505.71,172.84,119.54
p,1608.1,1760.11,152.01,102.39
a,1835.18,1975.95,140.77,75.07
s,2075.52,2215.64,140.12,99.57
s,2316.32,2419.18,102.86,100.68
w,2571.45,2673.01,101.56,152.27
o,2815.66,2948.1,132.43,142.65
r,3115.9,3231.86,115.96,167.8
d,3383.61,3522.22,138.61,151.75
1,3742.73,3890.55,147.82,220.51
2,4024.62,4163.4,138.78,134.07
3,4303.43,4400.33,96.9,140.03
