key,press_time,release_time,dwell_time,flight_time
s,0.0,105.33,105.33,0.0
e,259.53,330.63,71.1,154.2
c,517.43,653.28,135.85,186.81
u,775.08,927.98,152.9,121.8
r,1106.26,1182.65,76.39,178.28
e,1317.36,1424.19,106.83,134.71
p,1559.52,1671.39,111.87,135.32
a,1814.89,1865.72,50.83,143.5
s,1980.47,2111.04,130.58,114.75
s,2236.41,2339.6,103.19,125.37
w,2511.81,2607.29,95.48,172.21
o,2748.24,2834.58,86.34,140.95
r,2948.51,3053.68,105.18,113.93
d,3176.33,3275.98,99.65,122.65
1,3416.62,3552.39,135.77,140.64
2,3691.99,3817.4,125.4,139.61
3,3944.74,4089.58,144.84,127.35
