key,press_time,release_time,dwell_time,flight_time
s,0.0,269.51,269.51,0.0
e,522.79,809.95,287.17,253.27
c,1045.05,1281.3,236.24,235.1
u,1383.84,1640.28,256.44,102.55
r,1882.28,2108.68,226.4,242.0
e,2287.4,2449.82,162.41,178.72
p,2662.76,2928.66,265.9,212.95
a,3027.51,3296.52,269.01,98.85
s,3404.35,3585.28,180.93,107.83
s,3751.24,3965.81,214.57,165.96
w,4118.62,4295.28,176.66,152.81
o,4586.91,4822.54,235.63,291.63
r,4975.09,5124.79,149.7,152.55
d,5372.72,5562.1,189.38,247.93
1,5753.2,6006.17,252.97,191.1
2,6193.01,6416.2,223.19,186.83
3,6589.39,6833.72,244.33,173.19
