key,press_time,release_time,dwell_time,flight_time
s,0.0,97.04,97.04,0.0
e,334.61,413.46,78.85,237.57
c,637.11,677.11,40.0,223.65
u,808.15,848.15,40.0,131.04
r,1138.27,1179.48,41.21,290.12
e,1478.34,1639.63,161.29,298.86
p,1795.21,2071.72,276.51,155.58
a,2193.66,2233.66,40.0,121.93
s,2551.77,2829.71,277.93,318.12
s,3147.21,3386.0,238.79,317.5
w,3704.87,3874.01,169.14,318.87
o,4036.22,4346.36,310.14,162.21
r,4488.42,4610.27,121.85,142.06
d,4892.02,5069.48,177.46,281.75
1,5274.99,5470.93,195.94,205.51
2,5735.42,5875.41,139.99,264.49
3,6110.45,6270.95,160.5,235.05
