key,press_time,release_time,dwell_time,flight_time
s,0.0,174.94,174.94,0.0
e,389.55,592.25,202.7,214.61
c,717.94,907.65,189.71,125.69
u,1157.41,1345.01,187.6,249.76
r,1503.54,1754.79,251.25,158.53
e,1920.44,2144.64,224.2,165.65
p,2263.2,2495.19,231.99,118.55
a,2707.01,2877.38,170.38,211.82
s,3091.6,3165.92,74.32,214.21
s,3351.55,3480.46,128.91,185.63
w,3641.57,3835.47,193.91,161.1
o,4060.05,4175.23,115.18,224.58
r,4274.6,4481.76,207.16,99.37
d,4647.88,4691.22,43.34,166.12
1,4795.27,4992.72,197.45,104.05
2,5207.34,5482.09,274.76,214.62
3,5731.09,5949.96,218.87,249.0
