key,press_time,release_time,dwell_time,flight_time
s,0.0,93.28,93.28,0.0
e,200.9,324.12,123.22,107.62
c,498.34,617.58,119.23,174.22
u,731.59,834.14,102.55,114.01
r,956.26,1042.06,85.8,122.13
e,1162.07,1256.09,94.01,120.01
p,1385.27,1504.42,119.16,129.18
a,1594.77,1717.04,122.27,90.34
s,1830.35,1935.77,105.41,113.32
s,2075.39,2183.14,107.75,139.62
w,2403.71,2543.45,139.74,220.57
o,2677.0,2821.73,144.74,133.55
r,2935.76,3085.77,150.01,114.03
d,3233.48,3345.64,112.16,147.71
1,3502.36,3619.77,117.41,156.72
2,3777.39,3956.6,179.2,157.62
3,4157.44,4310.64,153.2,200.84
