key,press_time,release_time,dwell_time,flight_time
s,0.0,140.98,140.98,0.0
e,247.64,395.19,147.55,106.66
c,567.32,768.0,200.68,172.13
u,929.04,1166.99,237.95,161.04
r,1358.09,1588.44,230.35,191.1
e,1791.22,2001.41,210.19,202.79
p,2200.64,2392.0,191.36,199.23
a,2462.73,2587.02,124.29,70.72
s,2669.08,2832.92,163.84,82.06
s,3074.58,3182.79,108.21,241.66
w,3414.12,3665.57,251.45,231.32
o,3922.61,4144.29,221.68,257.05
r,4303.31,4553.54,250.23,159.01
d,4737.38,4900.07,162.7,183.84
1,5082.23,5328.25,246.03,182.15
2,5489.17,5781.54,292.37,160.91
3,5908.22,6104.11,195.89,126.68
