key,press_time,release_time,dwell_time,flight_time
s,0.0,90.66,90.66,0.0
e,196.87,284.45,87.58,106.21
c,349.17,399.91,50.74,64.72
u,500.09,599.32,99.22,100.18
r,712.38,788.49,76.11,113.06
e,880.0,974.58,94.57,91.51
p,1073.0,1164.44,91.43,98.43
a,1266.42,1362.29,95.87,101.99
s,1456.58,1529.3,72.72,94.29
s,1623.59,1732.52,108.93,94.29
w,1767.88,1822.83,54.95,35.36
o,1900.51,1977.39,76.87,77.68
r,2055.42,2098.86,43.43,78.04
d,2159.42,2227.66,68.24,60.56
1,2305.03,2413.58,108.55,77.36
2,2482.14,2595.82,113.68,68.56
3,2646.74,2730.98,84.24,50.92
