key,press_time,release_time,dwell_time,flight_time
s,0.0,89.04,89.04,0.0
e,247.93,366.01,118.08,158.89
c,522.56,640.98,118.42,156.55
u,791.68,885.56,93.88,150.69
r,995.5,1076.33,80.83,109.94
e,1212.04,1289.29,77.25,135.71
p,1444.52,1594.25,149.73,155.23
a,1670.28,1723.44,53.17,76.02
s,1862.25,1983.11,120.86,138.81
s,2077.37,2153.51,76.13,94.26
w,2305.89,2420.92,115.04,152.38
o,2588.92,2730.68,141.76,167.99
r,2810.7,2953.74,143.04,80.03
d,3112.17,3262.01,149.84,158.43
1,3396.54,3560.78,164.24,134.53
2,3718.11,3833.22,115.11,157.32
3,4009.55,4155.52,145.96,176.34
