key,press_time,release_time,dwell_time,flight_time
s,0.0,95.23,95.23,0.0
e,247.13,344.57,97.44,151.9
c,474.0,630.21,156.21,129.44
u,751.63,910.83,159.21,121.41
r,1175.81,1279.63,103.82,264.98
e,1413.93,1531.22,117.29,134.3
p,1625.54,1740.64,115.1,94.33
a,1883.22,2007.53,124.32,142.58
s,2162.81,2291.07,128.26,155.28
s,2447.75,2567.79,120.04,156.68
w,2712.6,2831.88,119.29,144.81
o,2979.06,3107.58,128.52,147.17
r,3207.69,3336.64,128.95,100.11
d,3409.63,3539.34,129.7,72.99
1,3697.33,3872.61,175.28,157.99
2,4019.24,4175.36,156.12,146.63
3,4304.75,4489.06,184.3,129.39
