key,press_time,release_time,dwell_time,flight_time
s,0.0,100.95,100.95,0.0
e,287.7,362.49,74.79,186.75
c,456.76,583.48,126.73,94.27
u,755.96,820.32,64.36,172.48
r,956.71,1022.54,65.83,136.38
e,1155.54,1258.17,102.63,133.0
p,1403.18,1541.13,137.95,145.0
a,1587.47,1770.46,182.99,46.34
s,1878.8,1962.09,83.29,108.34
s,2109.33,2203.45,94.12,147.24
w,2301.97,2415.65,113.68,98.52
o,2605.5,2726.17,120.67,189.85
r,2814.45,2917.51,103.06,88.28
d,3001.57,3094.97,93.4,84.06
1,3240.44,3348.0,107.55,145.47
2,3427.84,3614.83,186.99,79.84
3,3710.81,3818.23,107.42,95.98
