key,press_time,release_time,dwell_time,flight_time
s,0.0,224.19,224.19,0.0
e,559.0,725.37,166.37,334.81
c,935.21,1141.84,206.63,209.84
u,1243.02,1429.74,186.71,101.18
r,1549.86,1835.27,285.41,120.13
e,1989.4,2185.47,196.07,154.13
p,2596.48,2810.77,214.28,411.01
a,3030.95,3225.24,194.29,220.19
s,3419.13,3562.42,143.29,193.89
s,3854.18,4029.76,175.58,291.76
w,4142.93,4294.23,151.3,113.17
o,4462.96,4617.55,154.59,168.72
r,4728.03,4917.0,188.97,110.48
d,5219.49,5371.4,151.9,302.5
1,5535.25,5843.16,307.91,163.85
2,5933.14,6135.4,202.26,89.98
3,6311.12,6393.9,82.78,175.72
