key,press_time,release_time,dwell_time,flight_time
s,0.0,54.47,54.47,0.0
e,140.94,204.93,63.99,86.47
c,290.61,402.68,112.07,85.69
u,488.93,567.18,78.25,86.25
r,666.13,755.33,89.2,98.95
e,857.12,929.56,72.44,101.79
p,989.22,1083.2,93.98,59.66
a,1170.11,1252.25,82.14,86.91
s,1341.37,1415.57,74.19,89.12
s,1512.19,1589.71,77.52,96.62
w,1666.87,1740.22,73.34,77.17
o,1807.22,1873.24,66.03,67.0
r,1963.9,2049.76,85.86,90.65
d,2168.98,2230.2,61.22,119.22
1,2307.66,2391.13,83.47,77.47
2,2477.24,2578.2,100.96,86.11
3,2650.24,2747.53,97.3,72.03
