key,press_time,release_time,dwell_time,flight_time
s,0.0,112.14,112.14,0.0
e,237.48,370.32,132.84,125.33
c,484.43,648.63,164.2,114.11
u,835.79,916.41,80.62,187.16
r,995.7,1104.57,108.87,79.29
e,1283.47,1393.56,110.1,178.9
p,1504.46,1644.96,140.51,110.89
a,1818.41,1949.09,130.67,173.45
s,2051.95,2158.99,107.05,102.86
s,2305.68,2453.03,147.34,146.69
w,2593.11,2712.07,118.96,140.08
o,2832.98,2927.69,94.72,120.91
r,3042.13,3146.01,103.87,114.44
d,3311.47,3364.3,52.84,165.46
1,3466.54,3614.41,147.87,102.24
2,3767.88,3886.77,118.89,153.47
3,4004.42,4190.06,185.64,117.65
