key,press_time,release_time,dwell_time,flight_time
s,0.0,113.81,113.81,0.0
e,252.38,360.53,108.16,138.57
c,484.83,584.92,100.09,124.3
u,702.6,828.52,125.92,117.68
r,957.93,1048.25,90.32,129.4
e,1194.81,1305.79,110.98,146.56
p,1412.84,1525.05,112.21,107.05
a,1651.91,1695.87,43.96,126.86
s,1800.11,1883.1,82.99,104.24
s,2016.53,2138.5,121.98,133.42
w,2254.94,2372.39,117.45,116.44
o,2514.53,2675.48,160.94,142.14
r,2793.15,2937.14,143.99,117.67
d,3089.38,3174.86,85.48,152.24
1,3326.86,3438.93,112.08,152.0
2,3619.76,3719.27,99.51,180.82
3,3906.89,4066.36,159.48,187.62
