key,press_time,release_time,dwell_time,flight_time
s,0.0,103.4,103.4,0.0
e,258.89,411.5,152.61,155.48
c,527.34,607.29,79.95,115.84
u,703.28,819.62,116.34,95.99
r,980.28,1105.08,124.79,160.66
e,1283.43,1424.35,140.92,178.35
p,1556.11,1715.78,159.67,131.76
a,1833.32,1955.28,121.96,117.54
s,2081.3,2202.9,121.6,126.02
s,2320.08,2397.41,77.33,117.18
w,2546.18,2684.83,138.65,148.77
o,2827.26,2938.55,111.29,142.43
r,3064.83,3205.94,141.1,126.28
d,3349.9,3432.83,82.93,143.96
1,3620.46,3739.08,118.62,187.64
2,3911.8,4071.5,159.71,172.71
3,4234.16,4392.18,158.02,162.66
