key,press_time,release_time,dwell_time,flight_time
s,0.0,87.33,87.33,0.0
e,138.84,250.43,111.59,51.51
c,368.18,451.07,82.89,117.75
u,521.34,614.78,93.44,70.27
r,708.64,776.57,67.93,93.86
e,862.62,934.44,71.83,86.05
p,1007.64,1104.97,97.33,73.2
a,1189.89,1243.66,53.78,84.92
s,1343.07,1397.14,54.07,99.41
s,1471.15,1561.9,90.74,74.01
w,1634.7,1701.84,67.13,72.81
o,1792.34,1874.8,82.46,90.5
r,2001.76,2084.77,83.01,126.97
d,2170.91,2254.18,83.27,86.14
1,2397.15,2500.68,103.54,142.97
2,2628.24,2760.05,131.81,127.55
3,2825.37,2908.28,82.91,65.32
