key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,117.53,206.42,88.89,77.53
c,362.95,440.31,77.36,156.53
u,541.92,628.57,86.65,101.61
r,732.14,809.82,77.68,103.57
e,936.17,1031.85,95.69,126.35
p,1114.45,1203.07,88.63,82.59
a,1285.03,1353.32,68.29,81.96
s,1479.87,1561.97,82.1,126.54
s,1642.01,1690.31,48.31,80.04
w,1794.36,1870.99,76.63,104.05
o,1937.74,2012.14,74.4,66.74
r,2089.18,2175.38,86.21,77.04
d,2209.07,2267.26,58.19,33.69
1,2357.85,2475.6,117.75,90.59
2,2571.95,2703.39,131.44,96.35
3,2824.94,2916.06,91.12,121.55
