key,press_time,release_time,dwell_time,flight_time
s,0.0,58.74,58.74,0.0
e,175.28,267.28,92.01,116.53
c,424.55,464.55,40.0,157.26
u,543.52,628.81,85.29,78.97
r,751.8,813.94,62.13,122.99
e,889.02,983.07,94.05,75.09
p,1114.79,1157.64,42.85,131.71
a,1292.08,1421.13,129.04,134.44
s,1578.65,1647.58,68.93,157.53
s,1760.49,1817.58,57.09,112.9
w,1923.26,2003.87,80.6,105.68
o,2118.54,2191.55,73.0,114.67
r,2318.19,2396.3,78.12,126.64
d,2493.22,2533.22,40.0,96.91
1,2628.88,2739.76,110.89,95.66
2,2862.65,2971.31,108.66,122.89
3,3071.19,3164.5,93.31,99.88
