key,press_time,release_time,dwell_time,flight_time
s,0.0,98.85,98.85,0.0
e,269.37,390.08,120.71,170.52
c,485.1,614.55,129.45,95.01
u,727.79,895.91,168.12,113.24
r,1022.42,1166.2,143.78,126.52
e,1309.76,1410.93,101.18,143.56
p,1587.76,1736.45,148.69,176.83
a,1871.74,2006.05,134.3,135.29
s,2120.29,2228.53,108.24,114.25
s,2348.95,2445.03,96.08,120.42
w,2562.94,2649.0,86.06,117.92
o,2815.84,2951.36,135.53,166.83
r,3064.88,3192.96,128.08,113.52
d,3350.35,3456.35,106.0,157.4
1,3546.23,3668.34,122.12,89.87
2,3778.88,3943.1,164.22,110.54
3,4061.92,4241.27,179.36,118.82
