key,press_time,release_time,dwell_time,flight_time
s,0.0,80.97,80.97,0.0
e,177.53,303.89,126.36,96.55
c,392.33,496.9,104.57,88.44
u,599.06,690.08,91.02,102.16
r,770.52,891.23,120.71,80.44
e,963.95,1036.74,72.78,72.72
p,1154.28,1281.82,127.54,117.54
a,1375.26,1473.56,98.3,93.44
s,1549.62,1644.73,95.11,76.06
s,1760.2,1839.36,79.15,115.48
w,1960.75,2056.86,96.11,121.39
o,2099.78,2214.65,114.88,42.91
r,2297.52,2424.32,126.8,82.87
d,2520.89,2610.21,89.32,96.58
1,2743.12,2851.83,108.71,132.91
2,2975.51,3065.5,89.99,123.68
3,3157.42,3246.16,88.74,91.92
