key,press_time,release_time,dwell_time,flight_time
s,0.0,53.16,53.16,0.0
e,130.81,210.17,79.36,77.65
c,286.23,361.3,75.07,76.06
u,454.06,526.53,72.47,92.76
r,570.89,640.22,69.33,44.35
e,673.66,760.36,86.71,33.44
p,848.33,938.64,90.32,87.96
a,1040.05,1133.16,93.11,101.41
s,1181.71,1248.87,67.16,48.55
s,1322.4,1397.56,75.16,73.53
w,1429.48,1527.25,97.77,31.92
o,1616.4,1685.32,68.92,89.15
r,1778.22,1890.83,112.61,92.9
d,2051.11,2135.64,84.53,160.28
1,2237.78,2324.53,86.76,102.14
2,2430.81,2530.75,99.94,106.27
3,2647.4,2767.22,119.82,116.65
