key,press_time,release_time,dwell_time,flight_time
s,0.0,68.32,68.32,0.0
e,151.97,210.13,58.16,83.65
c,309.2,371.44,62.24,99.07
u,482.12,578.89,96.77,110.68
r,672.55,763.74,91.19,93.66
e,844.93,922.86,77.92,81.19
p,1015.88,1081.78,65.89,93.03
a,1177.93,1244.12,66.19,96.16
s,1321.49,1389.8,68.31,77.37
s,1467.88,1528.23,60.35,78.08
w,1610.87,1690.61,79.74,82.64
o,1768.49,1829.84,61.35,77.88
r,1908.11,1985.28,77.18,78.27
d,2059.33,2132.84,73.51,74.05
1,2220.44,2312.87,92.43,87.6
2,2375.32,2462.29,86.97,62.45
3,2569.28,2665.79,96.51,107.0
