key,press_time,release_time,dwell_time,flight_time
s,0.0,49.52,49.52,0.0
e,144.26,214.31,70.05,94.74
c,312.15,374.29,62.14,97.84
u,434.31,510.65,76.34,60.02
r,613.66,669.82,56.17,103.01
e,725.36,790.83,65.47,55.54
p,879.96,974.08,94.12,89.13
a,1050.58,1119.92,69.34,76.5
s,1181.22,1245.05,63.83,61.31
s,1331.74,1388.87,57.13,86.69
w,1471.66,1551.4,79.74,82.79
o,1635.55,1725.36,89.8,84.15
r,1811.56,1889.66,78.1,86.2
d,1978.73,2029.54,50.81,89.07
1,2128.59,2221.23,92.65,99.05
2,2338.43,2417.61,79.18,117.19
3,2515.69,2589.92,74.23,98.08
