key,press_time,release_time,dwell_time,flight_time
s,0.0,82.76,82.76,0.0
e,159.78,235.5,75.72,77.02
c,309.68,375.58,65.89,74.19
u,489.33,570.21,80.89,113.75
r,677.1,736.43,59.33,106.89
e,835.82,911.09,75.27,99.39
p,1009.38,1104.33,94.95,98.29
a,1188.06,1252.49,64.43,83.73
s,1311.51,1384.66,73.15,59.02
s,1457.38,1505.02,47.64,72.72
w,1595.16,1670.43,75.27,90.14
o,1745.43,1818.14,72.71,75.0
r,1890.3,1965.54,75.24,72.17
d,2083.9,2154.33,70.44,118.35
1,2225.55,2314.45,88.9,71.22
2,2385.04,2467.45,82.41,70.59
3,2549.63,2621.55,71.91,82.18
