key,press_time,release_time,dwell_time,flight_time
s,0.0,97.12,97.12,0.0
e,341.73,553.2,211.47,244.61
c,709.3,913.54,204.24,156.1
u,1140.09,1295.4,155.31,226.55
r,1461.62,1568.7,107.08,166.22
e,1669.29,1856.54,187.26,100.59
p,2016.23,2200.84,184.61,159.69
a,2327.32,2444.89,117.56,126.48
s,2740.12,2874.71,134.59,295.24
s,3126.94,3236.37,109.43,252.23
w,3438.83,3635.65,196.82,202.46
o,3926.5,4140.65,214.15,290.85
r,4370.55,4566.17,195.62,229.9
d,4751.73,4906.09,154.36,185.56
1,5173.47,5476.32,302.85,267.39
2,5642.51,5861.76,219.25,166.19
3,6157.08,6379.64,222.56,295.32
