key,press_time,release_time,dwell_time,flight_time
s,0.0,111.53,111.53,0.0
e,261.91,373.18,111.27,150.38
c,471.55,615.68,144.13,98.37
u,741.82,864.53,122.72,126.14
r,999.74,1122.14,122.4,135.2
e,1205.9,1336.66,130.75,83.77
p,1434.56,1582.4,147.84,97.9
a,1734.82,1881.17,146.34,152.43
s,2033.16,2196.07,162.91,151.99
s,2316.02,2430.94,114.92,119.95
w,2534.08,2682.82,148.74,103.15
o,2780.02,2924.06,144.05,97.19
r,3034.42,3127.7,93.28,110.36
d,3230.97,3340.67,109.71,103.27
1,3442.92,3601.55,158.63,102.25
2,3760.32,3951.61,191.29,158.77
3,4110.26,4243.17,132.91,158.65
