key,press_time,release_time,dwell_time,flight_time
s,0.0,81.01,81.01,0.0
e,153.03,217.82,64.79,72.02
c,305.63,376.42,70.78,87.82
u,471.74,549.9,78.16,95.33
r,648.09,732.79,84.7,98.19
e,836.3,893.91,57.62,103.51
p,973.16,1048.83,75.67,79.25
a,1110.77,1183.36,72.59,61.94
s,1267.67,1318.59,50.92,84.32
s,1397.94,1482.45,84.51,79.35
w,1526.81,1592.69,65.88,44.36
o,1662.24,1723.5,61.26,69.54
r,1810.9,1850.9,40.0,87.4
d,1938.66,1992.21,53.55,87.75
1,2062.66,2148.59,85.93,70.46
2,2272.64,2366.23,93.6,124.05
3,2460.52,2565.1,104.58,94.29
