key,press_time,release_time,dwell_time,flight_time
s,0.0,77.03,77.03,0.0
e,204.51,304.92,100.42,127.48
c,398.7,488.97,90.27,93.78
u,572.03,634.49,62.46,83.06
r,712.64,792.69,80.05,78.15
e,898.11,998.08,99.98,105.41
p,1105.09,1214.45,109.36,107.01
a,1288.91,1374.5,85.59,74.46
s,1482.47,1561.21,78.75,107.96
s,1666.64,1731.02,64.37,105.43
w,1838.14,1921.49,83.35,107.13
o,2016.71,2082.55,65.84,95.22
r,2187.53,2268.07,80.54,104.98
d,2368.01,2432.37,64.36,99.95
1,2534.21,2638.91,104.7,101.84
2,2735.36,2828.58,93.22,96.45
3,2963.67,3062.46,98.79,135.08
