key,press_time,release_time,dwell_time,flight_time
s,0.0,53.79,53.79,0.0
e,138.14,204.31,66.18,84.34
c,322.73,396.55,73.82,118.41
u,474.18,514.38,40.2,77.63
r,587.7,629.46,41.76,73.32
e,704.0,773.72,69.72,74.54
p,895.92,970.45,74.53,122.2
a,1035.88,1096.7,60.82,65.44
s,1185.47,1249.42,63.95,88.77
s,1322.06,1409.4,87.34,72.64
w,1483.95,1536.36,52.41,74.56
o,1567.28,1651.4,84.12,30.92
r,1731.59,1814.8,83.21,80.18
d,1892.74,1960.52,67.78,77.94
1,2010.58,2065.16,54.58,50.05
2,2143.1,2206.38,63.27,77.94
3,2280.9,2366.14,85.24,74.52
