key,press_time,release_time,dwell_time,flight_time
s,0.0,40.0,40.0,0.0
e,121.23,202.05,80.82,81.23
c,375.4,495.83,120.43,173.35
u,656.04,765.78,109.74,160.22
r,894.87,983.25,88.38,129.08
e,1093.65,1186.9,93.25,110.4
p,1316.8,1420.31,103.51,129.9
a,1550.5,1648.51,98.0,130.2
s,1722.24,1809.18,86.94,73.73
s,1917.49,1967.53,50.04,108.31
w,2044.94,2140.49,95.55,77.41
o,2225.4,2303.04,77.64,84.92
r,2395.69,2506.1,110.41,92.65
d,2601.44,2673.77,72.33,95.34
1,2747.46,2853.56,106.1,73.69
2,2961.86,3041.92,80.06,108.31
3,3152.28,3252.32,100.04,110.36
