key,press_time,release_time,dwell_time,flight_time
s,0.0,102.04,102.04,0.0
e,215.51,309.61,94.09,113.47
c,468.8,601.43,132.63,159.19
u,758.05,848.99,90.94,156.62
r,973.17,1097.28,124.11,124.18
e,1161.76,1269.66,107.9,64.48
p,1398.37,1583.17,184.81,128.71
a,1683.94,1845.93,161.98,100.77
s,1986.05,2099.88,113.83,140.12
s,2240.0,2364.52,124.52,140.12
w,2457.32,2586.44,129.12,92.8
o,2709.12,2829.84,120.72,122.68
r,2907.69,3011.5,103.82,77.85
d,3097.47,3196.26,98.79,85.97
1,3355.37,3564.87,209.5,159.11
2,3656.81,3784.71,127.9,91.94
3,3941.0,4100.1,159.11,156.28
