key,press_time,release_time,dwell_time,flight_time
s,0.0,136.3,136.3,0.0
e,414.87,613.03,198.16,278.58
c,934.5,1103.7,169.2,321.47
u,1361.75,1574.12,212.37,258.05
r,1821.03,2108.34,287.31,246.91
e,2291.01,2566.37,275.36,182.67
p,2817.02,3053.79,236.77,250.65
a,3352.41,3641.68,289.27,298.62
s,3811.86,3883.91,72.05,170.18
s,4010.83,4159.48,148.65,126.92
w,4524.76,4799.52,274.76,365.28
o,5072.23,5200.06,127.83,272.71
r,5576.11,5900.7,324.59,376.05
d,6256.49,6362.09,105.61,355.78
1,6700.55,6841.67,141.12,338.46
2,7122.78,7418.27,295.49,281.12
3,7635.4,7763.06,127.66,217.13
