key,press_time,release_time,dwell_time,flight_time
s,0.0,160.25,160.25,0.0
e,430.43,614.2,183.77,270.18
c,892.05,1059.96,167.91,277.85
u,1233.85,1421.89,188.04,173.89
r,1574.67,1738.35,163.68,152.78
e,1917.58,2110.8,193.22,179.22
p,2279.14,2526.64,247.5,168.34
a,2744.38,2944.33,199.95,217.74
s,3090.47,3251.08,160.61,146.14
s,3517.86,3701.14,183.28,266.77
w,4002.12,4184.33,182.21,300.98
o,4399.28,4587.95,188.67,214.95
r,4738.91,4870.63,131.72,150.96
d,5027.14,5210.61,183.46,156.51
1,5465.31,5738.89,273.58,254.71
2,6011.51,6248.07,236.56,272.62
3,6477.08,6683.06,205.98,229.01
