key,press_time,release_time,dwell_time,flight_time
s,0.0,55.16,55.16,0.0
e,173.14,238.4,65.26,117.99
c,326.8,399.99,73.19,88.4
u,474.44,541.78,67.34,74.45
r,624.29,664.29,40.0,82.51
e,764.39,830.15,65.76,100.1
p,990.78,1070.97,80.19,160.63
a,1169.06,1286.13,117.07,98.08
s,1403.15,1517.33,114.18,117.03
s,1620.28,1686.79,66.51,102.95
w,1781.47,1868.75,87.28,94.68
o,1963.05,2029.94,66.88,94.3
r,2175.53,2222.73,47.2,145.6
d,2327.99,2412.46,84.47,105.26
1,2545.59,2685.05,139.46,133.12
2,2787.43,2876.23,88.8,102.38
3,3007.42,3101.24,93.82,131.19
