key,press_time,release_time,dwell_time,flight_time
s,0.0,90.29,90.29,0.0
e,202.74,309.52,106.78,112.45
c,464.11,589.52,125.42,154.58
u,700.15,834.95,134.8,110.63
r,961.31,1039.79,78.48,126.36
e,1145.52,1275.42,129.9,105.73
p,1442.65,1575.87,133.21,167.23
a,1763.09,1860.71,97.62,187.22
s,2031.72,2137.15,105.43,171.01
s,2283.1,2335.93,52.82,145.95
w,2514.06,2593.89,79.83,178.13
o,2732.39,2884.39,152.0,138.51
r,2971.31,3101.22,129.91,86.92
d,3250.73,3325.15,74.42,149.51
1,3521.44,3647.37,125.92,196.3
2,3789.93,3920.3,130.38,142.56
3,4034.91,4185.04,150.13,114.61
