key,press_time,release_time,dwell_time,flight_time
s,0.0,59.29,59.29,0.0
e,149.17,236.21,87.04,89.88
c,344.29,403.35,59.07,108.07
u,476.32,550.1,73.78,72.96
r,641.62,711.86,70.24,91.52
e,795.85,855.61,59.76,83.99
p,964.6,1050.89,86.3,108.99
a,1144.22,1211.69,67.47,93.32
s,1291.41,1339.29,47.88,79.72
s,1414.69,1483.13,68.44,75.4
w,1565.9,1640.21,74.31,82.77
o,1716.64,1788.66,72.02,76.43
r,1924.93,2008.22,83.29,136.26
d,2074.38,2124.35,49.98,66.16
1,2212.11,2279.04,66.93,87.76
2,2373.3,2446.54,73.24,94.27
3,2538.7,2608.42,69.73,92.15
