key,press_time,release_time,dwell_time,flight_time
s,0.0,187.7,187.7,0.0
e,310.18,508.93,198.75,122.49
c,697.51,907.27,209.76,188.58
u,1085.94,1274.28,188.34,178.67
r,1462.35,1622.39,160.03,188.07
e,1757.7,1919.71,162.0,135.32
p,2024.42,2264.55,240.13,104.71
a,2391.47,2550.31,158.84,126.92
s,2668.31,2762.59,94.28,118.0
s,2974.94,3109.93,134.99,212.36
w,3338.75,3428.33,89.59,228.81
o,3563.01,3727.09,164.08,134.68
r,3812.63,3955.68,143.04,85.54
d,4047.16,4227.72,180.56,91.48
1,4300.6,4507.28,206.68,72.88
2,4716.15,4981.51,265.36,208.87
3,5082.52,5255.59,173.08,101.0
