key,press_time,release_time,dwell_time,flight_time
s,0.0,149.29,149.29,0.0
e,334.85,456.46,121.61,185.56
c,624.78,721.26,96.48,168.31
u,896.55,1015.92,119.36,175.29
r,1163.67,1288.92,125.25,147.76
e,1453.19,1610.92,157.73,164.26
p,1755.0,1909.62,154.62,144.08
a,2033.59,2251.37,217.78,123.97
s,2436.75,2621.52,184.77,185.38
s,2806.42,2903.86,97.44,184.9
w,3043.27,3221.9,178.63,139.41
o,3369.18,3513.55,144.37,147.28
r,3725.98,3882.15,156.17,212.43
d,4050.01,4203.29,153.28,167.86
1,4314.8,4552.34,237.54,111.51
2,4668.69,4853.81,185.12,116.35
3,5037.04,5200.68,163.64,183.23
