key,press_time,release_time,dwell_time,flight_time
s,0.0,119.45,119.45,0.0
e,275.41,388.96,113.55,155.96
c,528.47,627.94,99.47,139.51
u,701.01,844.26,143.25,73.07
r,987.26,1111.15,123.89,142.99
e,1243.64,1376.05,132.42,132.49
p,1499.19,1671.05,171.86,123.14
a,1831.73,1914.02,82.29,160.68
s,2080.3,2192.36,112.07,166.28
s,2330.98,2423.09,92.11,138.62
w,2579.14,2714.92,135.78,156.05
o,2816.46,2925.31,108.85,101.54
r,3034.86,3178.78,143.92,109.55
d,3343.32,3452.45,109.14,164.54
1,3705.2,3829.86,124.65,252.75
2,3979.68,4106.9,127.22,149.82
3,4201.22,4400.71,199.49,94.32
