key,press_time,release_time,dwell_time,flight_time
s,0.0,149.15,149.15,0.0
e,313.26,450.41,137.15,164.11
c,556.43,738.48,182.05,106.02
u,901.29,1101.51,200.21,162.81
r,1217.02,1345.0,127.98,115.51
e,1543.6,1709.84,166.25,198.6
p,1851.11,2046.42,195.31,141.26
a,2255.87,2438.73,182.86,209.45
s,2537.08,2609.26,72.18,98.35
s,2694.36,2826.8,132.43,85.1
w,3012.0,3092.68,80.68,185.21
o,3219.26,3310.69,91.42,126.58
r,3489.27,3628.42,139.15,178.58
d,3669.39,3772.57,103.18,40.97
1,3915.45,4124.64,209.19,142.88
2,4196.8,4383.3,186.51,72.16
3,4534.58,4680.77,146.2,151.27
