key,press_time,release_time,dwell_time,flight_time
s,0.0,146.44,146.44,0.0
e,291.16,423.1,131.94,144.71
c,558.74,638.69,79.94,135.65
u,736.05,832.97,96.92,97.36
r,961.35,1074.27,112.91,128.39
e,1225.73,1379.88,154.15,151.47
p,1507.13,1704.48,197.36,127.24
a,1828.92,1937.84,108.91,124.44
s,2089.81,2178.42,88.61,151.97
s,2406.41,2505.68,99.27,227.99
w,2584.71,2667.67,82.97,79.03
o,2773.84,2878.22,104.37,106.17
r,2991.78,3146.75,154.97,113.56
d,3264.68,3363.34,98.66,117.93
1,3505.71,3646.54,140.83,142.37
2,3738.73,3871.35,132.62,92.18
3,4001.83,4167.73,165.91,130.48
