key,press_time,release_time,dwell_time,flight_time
s,0.0,127.4,127.4,0.0
e,287.46,442.37,154.91,160.06
c,581.69,645.48,63.79,139.31
u,752.85,903.51,150.65,107.38
r,1056.1,1156.27,100.16,152.59
e,1334.63,1472.0,137.36,178.37
p,1614.47,1728.58,114.11,142.48
a,1843.55,1961.56,118.01,114.96
s,2097.0,2185.62,88.62,135.44
s,2290.21,2386.72,96.51,104.59
w,2530.04,2672.39,142.34,143.33
o,2841.63,2983.13,141.5,169.24
r,3139.71,3243.09,103.37,156.58
d,3365.32,3509.28,143.96,122.23
1,3581.75,3746.81,165.06,72.47
2,3881.07,4030.48,149.41,134.26
3,4164.67,4287.45,122.78,134.19
