key,press_time,release_time,dwell_time,flight_time
s,0.0,93.28,93.28,0.0
e,213.67,366.32,152.65,120.39
c,538.43,681.37,142.94,172.12
u,876.22,990.12,113.9,194.85
r,1099.8,1211.55,111.74,109.69
e,1365.43,1491.56,126.13,153.88
p,1650.62,1835.01,184.39,159.06
a,1920.18,2014.41,94.23,85.16
s,2166.86,2294.19,127.33,152.45
s,2432.07,2540.91,108.84,137.88
w,2672.51,2831.75,159.24,131.61
o,2894.12,3031.93,137.81,62.38
r,3149.71,3287.79,138.08,117.77
d,3456.84,3604.28,147.44,169.05
1,3762.52,3918.13,155.61,158.24
2,4078.39,4181.43,103.04,160.26
3,4263.5,4386.03,122.54,82.07
