key,press_time,release_time,dwell_time,flight_time
s,0.0,60.74,60.74,0.0
e,125.4,195.11,69.71,64.66
c,276.61,348.97,72.36,81.5
u,373.97,464.01,90.03,25.0
r,546.44,591.32,44.87,82.44
e,686.02,750.79,64.77,94.7
p,836.6,907.74,71.14,85.81
a,960.15,1038.83,78.68,52.41
s,1106.93,1164.21,57.28,68.1
s,1241.63,1296.98,55.34,77.43
w,1363.62,1414.05,50.42,66.65
o,1486.64,1532.65,46.01,72.59
r,1626.15,1681.35,55.19,93.5
d,1743.49,1807.71,64.22,62.14
1,1885.27,1981.4,96.13,77.56
2,2064.34,2138.6,74.26,82.94
3,2257.52,2344.58,87.07,118.92
