key,press_time,release_time,dwell_time,flight_time
s,0.0,83.5,83.5,0.0
e,237.11,350.83,113.71,153.61
c,520.08,604.64,84.56,169.25
u,716.97,858.99,142.02,112.33
r,945.39,1085.51,140.12,86.39
e,1195.6,1284.48,88.88,110.09
p,1424.02,1578.24,154.22,139.54
a,1689.43,1799.27,109.84,111.19
s,1946.28,2057.21,110.93,147.01
s,2179.04,2271.5,92.46,121.83
w,2393.88,2486.04,92.16,122.38
o,2639.28,2706.08,66.79,153.24
r,2830.34,2930.61,100.28,124.26
d,3066.91,3157.38,90.47,136.3
1,3381.17,3490.73,109.56,223.79
2,3718.24,3812.4,94.16,227.51
3,3931.36,4104.82,173.45,118.96
